node_id,node_kind,symbol,file,line,column
20,CALL_SITE,main::bb5::call3,Real(RealFileName { local: Some(InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }), maybe_remapped: InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }, scopes: RemapPathScopeComponents(0x0) }),4,18
21,BASIC_BLOCK,main::bb6,Real(RealFileName { local: Some(InnerRealFileName { name: "/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs", working_directory: "", embeddable_name: "/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs" }), maybe_remapped: InnerRealFileName { name: "/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs", working_directory: "", embeddable_name: "/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs" }, scopes: RemapPathScopeComponents(0x0) }),143,28
22,CALL_SITE,main::bb6::call4,Real(RealFileName { local: Some(InnerRealFileName { name: "/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs", working_directory: "", embeddable_name: "/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs" }), maybe_remapped: InnerRealFileName { name: "/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs", working_directory: "", embeddable_name: "/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs" }, scopes: RemapPathScopeComponents(0x0) }),143,28
23,BASIC_BLOCK,main::bb7,Real(RealFileName { local: Some(InnerRealFileName { name: "/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs", working_directory: "", embeddable_name: "/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs" }), maybe_remapped: InnerRealFileName { name: "/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs", working_directory: "", embeddable_name: "/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs" }, scopes: RemapPathScopeComponents(0x0) }),143,9
24,CALL_SITE,main::bb7::call5,Real(RealFileName { local: Some(InnerRealFileName { name: "/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs", working_directory: "", embeddable_name: "/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs" }), maybe_remapped: InnerRealFileName { name: "/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs", working_directory: "", embeddable_name: "/home/cicero-arch-omen/.rustup/toolchains/nightly-x86_64-unknown-linux-gnu/lib/rustlib/src/rust/library/std/src/macros.rs" }, scopes: RemapPathScopeComponents(0x0) }),143,9
25,BASIC_BLOCK,main::bb8,Real(RealFileName { local: Some(InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }), maybe_remapped: InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }, scopes: RemapPathScopeComponents(0x0) }),6,28
26,CALL_SITE,main::bb8::call6,Real(RealFileName { local: Some(InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }), maybe_remapped: InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }, scopes: RemapPathScopeComponents(0x0) }),6,28
27,BASIC_BLOCK,main::bb9,Real(RealFileName { local: Some(InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }), maybe_remapped: InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }, scopes: RemapPathScopeComponents(0x0) }),6,28
28,CALL_SITE,main::bb9::call7,Real(RealFileName { local: Some(InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }), maybe_remapped: InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }, scopes: RemapPathScopeComponents(0x0) }),6,28
29,FUNCTION,main::fn,Real(RealFileName { local: Some(InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }), maybe_remapped: InnerRealFileName { name: "canon-utils/rename/examples/rename_self.rs", working_directory: "/workspace/ai_sandbox/canon", embeddable_name: "/workspace/ai_sandbox/canon/canon-utils/rename/examples/rename_self.rs" }, scopes: RemapPathScopeComponents(0x0) }),3,1
